Importance	Ngram	Frequency in Race Columns	Frequency in Nonrace Columns
118	ast	0.038461538461538464	0.057926829268292686
119	ial	0.019230769230769232	0.035727896341463415
120	rs_	0.0	0.01753048780487805
121	ea_	0.019230769230769232	0.0016196646341463414
122	h_b	0.0	0.002096036585365854
123	typ	0.0	0.14977134146341464
124	c_w	0.019230769230769232	0.0009527439024390244
125	(il	0.0	0.0002858231707317073
126	med	0.0	0.010766006097560975
127	c_3	0.019230769230769232	0.0022865853658536584
128	ter	0.019230769230769232	0.036204268292682924
129	y_f	0.0	0.0019054878048780487
130	17d	0.0	0.0005716463414634146
131	nce	0.0	0.036204268292682924
132	c_5	0.019230769230769232	0.00038109756097560977
133	ign	0.019230769230769232	0.0031440548780487807
134	rn_	0.019230769230769232	0.0007621951219512195
135	n_g	0.0	0.002381859756097561
136	sou	0.0	0.16958841463414634
137	r_c	0.0	0.03639481707317073
138	e_f	0.0	0.011147103658536585
139	ati	0.1346153846153846	0.07174161585365854
140	i-r	0.019230769230769232	0.00038109756097560977
141	cat	0.019230769230769232	0.020960365853658538
142	tic	0.0	0.028010670731707318
143	pul	0.07692307692307693	0.004573170731707317
144	ova	0.0	0.007145579268292683
145	jun	0.0	0.0019054878048780487
146	ang	0.0	0.004192073170731708
147	ain	0.019230769230769232	0.016673018292682928
148	nat	0.038461538461538464	0.005621189024390244
149	ray	0.0	0.002096036585365854
150	lco	0.019230769230769232	0.0007621951219512195
151	101	0.0	0.00857469512195122
152	eno	0.019230769230769232	0.05078125
153	e/c	0.019230769230769232	0.00019054878048780488
154	oru	0.019230769230769232	0.0007621951219512195
155	--_	0.019230769230769232	0.0007621951219512195
156	ep1	0.0	0.025914634146341462
157	n_n	0.019230769230769232	0.006955030487804878
158	on_	0.15384615384615385	0.08241234756097561
159	ma_	0.019230769230769232	0.04649390243902439
160	gh_	0.0	0.005525914634146341
161	cet	0.0	0.001524390243902439
162	ue_	0.019230769230769232	0.08269817073170732
163	ba_	0.019230769230769232	0.0006669207317073171
164	the	0.038461538461538464	0.030201981707317072
165	ern	0.019230769230769232	0.0013338414634146342
166	9f_	0.0	0.0005716463414634146
167	bi-	0.019230769230769232	0.00038109756097560977
168	opu	0.07692307692307693	0.0016196646341463414
169	l_r	0.0	0.01800685975609756
170	lul	0.0	0.00390625
171	epr	0.0	0.0027629573170731706
172	ope	0.019230769230769232	0.0009527439024390244
173	nef	0.0	0.0002858231707317073
174	ga_	0.019230769230769232	0.001048018292682927
175	le_	0.019230769230769232	0.25152439024390244
176	c_9	0.019230769230769232	0.00038109756097560977
177	cel	0.0	0.2781059451219512
178	olo	0.019230769230769232	0.020769817073170733
179	tec	0.0	0.003620426829268293
180	sue	0.019230769230769232	0.08231707317073171
181	on-	0.07692307692307693	0.012766768292682926
182	tra	0.019230769230769232	0.032964939024390245
183	e_s	0.0	0.018959603658536585
184	ine	0.019230769230769232	0.13109756097560976
185	7+_	0.0	0.0002858231707317073
186	l_o	0.0	0.004858993902439024
187	em_	0.0	0.016958841463414635
188	l_t	0.0	0.10413490853658537
189	fie	0.0	0.0026676829268292685
190	ibi	0.0	0.0032393292682926828
191	twa	0.019230769230769232	9.527439024390244e-05
192	uro	0.019230769230769232	0.014291158536585366
193	sea	0.0	0.022961128048780487
194	16_	0.019230769230769232	0.03429878048780488
195	/a_	0.019230769230769232	0.003715701219512195
196	ola	0.038461538461538464	0.014958079268292682
197	nam	0.0	0.17235137195121952
198	now	0.019230769230769232	0.0018102134146341464
199	lec	0.0	0.008288871951219513
200	cle	0.0	0.02105564024390244
201	ort	0.038461538461538464	0.017816310975609755
202	e_1	0.0	0.016291920731707318
203	oth	0.019230769230769232	0.012195121951219513
204	371	0.019230769230769232	0.0029535060975609756
205	t_2	0.019230769230769232	0.01095655487804878
206	er_	0.019230769230769232	0.07526676829268293
207	st_	0.019230769230769232	0.041158536585365856
208	lot	0.019230769230769232	0.0005716463414634146
209	ult	0.0	0.024485518292682928
210	arc	0.019230769230769232	0.02496189024390244
211	l-1	0.0	0.005907012195121951
212	b-1	0.0	0.001714939024390244
213	n_1	0.0	0.004573170731707317
214	hig	0.0	0.007050304878048781
215	ic_	0.1346153846153846	0.05735518292682927
216	bat	0.019230769230769232	0.004573170731707317
217	lon	0.019230769230769232	0.015053353658536585
218	pea	0.019230769230769232	0.0014291158536585366
219	c_s	0.0	0.015053353658536585
220	in_	0.038461538461538464	0.050114329268292686
221	n_i	0.038461538461538464	0.008003048780487805
222	-ra	0.019230769230769232	0.0002858231707317073
223	not	0.057692307692307696	0.045160060975609755
224	alc	0.019230769230769232	0.0006669207317073171
225	d7+	0.0	9.527439024390244e-05
226	tab	0.0	0.0027629573170731706
227	smo	0.019230769230769232	0.0032393292682926828
228	g_m	0.0	0.003048780487804878
229	s_s	0.0	0.009622713414634146
230	l10	0.0	0.0018102134146341464
231	n-a	0.019230769230769232	0.001714939024390244
232	te/	0.019230769230769232	9.527439024390244e-05
233	lan	0.0	0.013719512195121951
234	iag	0.0	0.006002286585365854
235	sig	0.019230769230769232	0.0029535060975609756
236	er+	0.0	0.00019054878048780488
237	22_	0.019230769230769232	0.02543826219512195
238	mok	0.019230769230769232	0.001714939024390244
239	ns_	0.0	0.016196646341463415
240	iga	0.019230769230769232	0.0016196646341463414
241	chy	0.0	0.0032393292682926828
242	cia	0.019230769230769232	0.002096036585365854
243	lab	0.0	0.0031440548780487807
244	thy	0.0	0.020483993902439025
245	233	0.0	0.0038109756097560975
246	ive	0.019230769230769232	0.056402439024390245
247	neu	0.0	0.02191310975609756
248	anc	0.0	0.039729420731707314
249	537	0.019230769230769232	0.0016196646341463414
250	sit	0.0	0.013719512195121951
251	c_6	0.019230769230769232	0.0004763719512195122
252	ebo	0.0	0.0011432926829268292
253	l_c	0.0	0.047065548780487805
254	dia	0.038461538461538464	0.013243140243902439
255	-)_	0.0	0.001524390243902439
256	one	0.019230769230769232	0.022198932926829267
257	n-s	0.019230769230769232	0.0022865853658536584
258	avs	0.0	0.0004763719512195122
259	b_e	0.0	0.000857469512195122
260	th_	0.019230769230769232	0.028772865853658538
261	ler	0.0	0.002858231707317073
262	21_	0.019230769230769232	0.028010670731707318
263	000	0.0	0.006859756097560976
264	1+_	0.0	0.0013338414634146342
265	/kg	0.0	0.00019054878048780488
266	ion	0.11538461538461539	0.06955030487804878
267	kin	0.019230769230769232	0.014576981707317074
268	gen	0.0	0.0546875
269	oca	0.019230769230769232	0.011623475609756097
270	itl	0.019230769230769232	0.1796875
271	tte	0.0	0.0019054878048780487
272	1_3	0.0	0.00428734756097561
273	lie	0.0	0.000857469512195122
274	n/a	0.019230769230769232	0.003620426829268293
275	ol_	0.019230769230769232	0.06669207317073171
276	h1]	0.0	0.0002858231707317073
277	66b	0.0	0.0002858231707317073
278	nta	0.0	0.014100609756097561
279	+_c	0.0	0.005335365853658537
280	71_	0.019230769230769232	0.013624237804878049
281	wn_	0.019230769230769232	0.013243140243902439
282	tiv	0.019230769230769232	0.020483993902439025
283	1_k	0.0	0.007050304878048781
284	ver	0.0	0.02496189024390244
285	rge	0.0	0.00819359756097561
286	80_	0.0	0.01600609756097561
287	nk_	0.0	0.004668445121951219
288	tom	0.0	0.011814024390243903
289	chi	0.019230769230769232	0.006859756097560976
290	tnb	0.019230769230769232	0.0005716463414634146
291	use	0.019230769230769232	0.0078125
292	+4_	0.0	9.527439024390244e-05
293	po-	0.0	0.00019054878048780488
294	e_p	0.0	0.010289634146341464
295	mo_	0.0	0.008098323170731708
296	eta	0.0	0.015720274390243903
297	tle	0.019230769230769232	0.18044969512195122
298	tog	0.0	0.000857469512195122
299	nbc	0.019230769230769232	0.0006669207317073171
300	cd3	0.0	0.008288871951219513
301	ari	0.0	0.009622713414634146
302	obe	0.0	0.0024771341463414634
303	re_	0.019230769230769232	0.023628048780487805
304	ock	0.0	0.02419969512195122
