Importance	Ngram	Frequency in Race Columns	Frequency in Nonrace Columns
261	p1_	0.0	0.18333970925784238
262	cal	0.0	0.047819433817903594
263	roc	0.0	0.01367635807192043
264	n/a	0.019230769230769232	0.0036342769701606732
265	c_7	0.038461538461538464	0.0007651109410864575
266	sou	0.0	0.17061973986228002
267	bin	0.0	0.2570772762050497
268	l_p	0.0	0.22886381025248662
269	dde	0.0	0.0045906656465187455
270	glo	0.0	0.006025248661055853
271	ari	0.0	0.032517214996174444
272	a_f	0.0	0.02247513389441469
273	pla	0.0	0.27151874521805663
274	rou	0.0	0.016545524100994646
275	tri	0.0	0.038351185921958686
276	pro	0.019230769230769232	0.08444912012241775
277	kid	0.0	0.016067329762815608
278	ese	0.07692307692307693	0.015302218821729151
279	nke	0.0	0.00047819433817903597
280	c_5	0.038461538461538464	0.0006694720734506504
281	let	0.0	0.041698546289211935
282	atu	0.0	0.01501530221882173
283	han	0.019230769230769232	0.006981637337413925
284	/a_	0.019230769230769232	0.003921193573068095
285	ma_	0.019230769230769232	0.15895179801071155
286	ne_	0.019230769230769232	0.2526778882938026
287	aca	0.0	0.061017597551644986
288	wa_	0.019230769230769232	0.0021996939556235655
289	or_	0.038461538461538464	0.2543993879112471
290	hi_	0.0	0.004686304514154553
291	om_	0.0	0.4022570772762051
292	cti	0.0	0.0677123182861515
293	eas	0.038461538461538464	0.23708875286916603
294	r_a	0.038461538461538464	0.016832440703902066
295	ort	0.038461538461538464	0.041507268553940324
296	19_	0.038461538461538464	0.10587222647283856
297	153	0.019230769230769232	0.015589135424636573
298	ino	0.019230769230769232	0.04734123947972456
299	mic	0.0	0.03242157612853864
300	tf6	0.0	0.001434583014537108
301	eal	0.0	0.05518362662586075
302	lls	0.0	0.24158377964804897
303	smo	0.019230769230769232	0.03184774292272379
304	k29	0.0	0.02553557765876052
305	-cd	0.0	0.007938026013771997
306	(hg	0.0	0.00019127773527161438
307	es_	0.0	0.10596786534047437
308	isg	0.0	0.0002869166029074216
309	ysp	0.0	0.00019127773527161438
310	s_a	0.0	0.038351185921958686
311	ste	0.019230769230769232	0.04284621270084162
312	sin	0.0	0.7634850803366489
313	c_c	0.019230769230769232	0.08024100994644223
314	ert	0.0	0.015206579954093344
315	vit	0.0	0.004686304514154553
316	c_8	0.038461538461538464	0.0005738332058148432
317	age	0.0	0.08100612088752869
318	oho	0.019230769230769232	0.00889441469013007
319	dia	0.038461538461538464	0.02017980107115532
320	fl-	0.0	0.0011476664116296864
321	ise	0.0	0.030126243305279264
